dev_id,car_type,obs_days,total_drop_pct,current_retention,avg_payload_stress,daily_slope,data_source,annual_rate,calibrated_retention
V012BD0018,BONGO3,510,0.5673726079644723,100.56737260796447,1.0288882978338387,0.006779281681514605,BW,2.474437813752831,100.57550947572446
V012BD0019,BONGO3,360,-2.0677335383509785,97.93226646164902,0.9915580970231838,-0.003582048646373478,BW,-1.3074477559263196,97.94101276258361
V012BD0027,BONGO3,449,4.084148875936307,104.08414887593631,0.9567035386106115,0.012939708135524716,BW,4.722993469466521,103.99475597332707
V012BD0029,BONGO3,263,10.160193412061176,110.16019341206118,0.9836277629750536,0.033076603535991934,BW,12.072960290637056,110.07667761886655
V012BD0031,BONGO3,244,-14.138214404250803,85.8617855957492,0.9758552484901268,-0.009902200880176397,BW,-3.614303321264385,86.03351032887603
V012BE0000,BONGO3,406,-5.5228441787013764,94.47715582129862,1.218040658848493,-0.005252494935758066,BW,-1.9171606515516944,93.90471968685264
V012BE0013,BONGO3,310,-2.0499137664745604,97.95008623352544,0.9652660165862956,0.005996431834519041,BW,2.18869761959945,97.98600169690084
V012BE0016,BONGO3,377,-2.764945399539414,97.23505460046059,1.0305298077296725,-0.01045147632339848,BW,-3.814788858040445,97.19316528922019
V012BE0021,BONGO3,510,-6.153347426996277,93.84665257300372,1.1303950077123694,0.0029466656036577187,BW,1.0755329453350673,93.45775879402231
V012BE0022,BONGO3,451,-2.744771582120805,97.2552284178792,0.956749223437872,-0.0036311141402660535,BW,-1.3253566611971095,97.31524124171605
V012BE0023,BONGO3,488,-2.4327370558371086,97.56726294416289,1.0170437625264697,0.030206551604298883,BW,11.025391335569092,97.54661903864181
V012BE0033,BONGO3,509,-12.657613503902482,87.34238649609752,1.021227998888823,-0.03495188125991284,BW,-12.757436659868185,87.20874410900177
V012BE0040,BONGO3,495,-0.7329701418429693,99.26702985815703,0.9191838069353926,0.0005775157749953269,BW,0.21079325787329434,99.2972716636588
V012BE0041,BONGO3,404,-4.006881771669768,95.99311822833023,0.9917733654608244,-0.010308310286448468,BW,-3.762533254553691,96.00963384144447
V012BE0079,BONGO3,262,-2.484517942624933,97.51548205737507,1.0177490322584943,-0.037828669409516416,BW,-13.807464334473492,97.49353014071578
V012BE0139,BONGO3,386,-9.048674438046007,90.951325561954,0.874538373291728,0.014380011838625906,BW,5.248704321098455,91.5379731657598
V013AK0001,IONIQ6_LONGRANGE,700,-7.931258575213263,92.06874142478674,0.9854519314856668,1.9174166225185038e-05,BW,0.006998570672192539,92.12664503936885
V013BC0000,IONIQ6_LONGRANGE,386,-7.653359342165842,92.34664065783416,1.0823078287928816,-0.022707399119288096,BW,-8.288200678540155,92.03790225429549
V013BL0001,IONIQ6_LONGRANGE,285,-6.329559630416213,93.67044036958379,0.9930058287983907,-0.03226527896520458,BW,-11.77682682229967,93.69261422138818
V013BL0002,IONIQ6_LONGRANGE,284,-18.309770813557847,81.69022918644215,0.8882713144365852,-0.03755658115945783,BW,-13.708152123202106,82.74338035487887
V016BE0001,GV70,238,-11.3522640755088,88.6477359244912,1.0238214705529092,-0.004690130475841935,BW,-1.7118976236823062,88.51331790962236
V016BE0002,GV70,344,1.7368150901567958,101.7368150901568,0.9930461065663213,0.010322550042974877,BW,3.76773076568583,101.73076574165339
V016BF0000,GV70,276,-10.404660591336963,89.59533940866304,0.9801532579829026,-0.05191257109603031,BW,-18.948088450051063,89.69910615411767
V018AL0000,NIRO2,656,-3.106931095358803,96.8930689046412,1.0331668458541163,0.0025375108077399424,BW,0.926191444825079,96.84196562950211
V018BE0000,NIRO2,449,-2.871598044574114,97.12840195542589,1.008443794770713,-0.005143846140865091,BW,-1.877503841415758,97.11630384794985
V019CA0000,IONIQ,292,0.6876806338050443,100.68768063380504,0.9888773994414035,0.062355075096429735,BW,22.75960241019685,100.683845541435
V020AL0000,IONIQ,229,-1.2940875444381987,98.7059124555618,1.0430349869554316,-0.028765578900470223,BW,-10.49943629867163,98.67836024021683
V020BA0001,IONIQ,356,-8.129799568208313,91.87020043179169,0.9859728604817549,-0.03851333021700781,BW,-14.057365529207852,91.92742071606637
V020BD0000,IONIQ,526,-22.858314737956192,77.14168526204381,0.8560613987155179,-0.04479940287491283,BW,-16.351782049343182,78.85066747951392
V020CA0000,IONIQ5,288,-11.579211955123952,88.42078804487605,0.9010720670439846,-0.026659302560444853,BW,-9.730645434562371,89.00845437088505
V021BA0000,EV9,368,-0.9052895006602171,99.09471049933978,0.9639102102763004,-0.01480533465738983,BW,-5.403947149947288,99.11119646375593
V021BE0000,EV9,490,2.5099802425246622,102.50998024252466,1.1238958183436771,0.015100969298441094,BW,5.5118537939309995,102.66092926902601
V021BE0004,EV9,496,1.9708049568907455,101.97080495689075,0.927024811385331,0.015868879917276195,BW,5.792141169805811,101.89753294525153
V021BI0001,EV9,285,-4.648013763649857,95.35198623635014,1.0170805695335172,-0.015516842281469665,BW,-5.663647432736427,95.31245894770457
V021BI0003,EV9,339,-9.863455304961647,90.13654469503835,1.177142611483863,0.0075100502697074785,BW,2.7411683484432294,89.29852548704989
V021BJ0001,EV9,343,-11.156947988314897,88.8430520116851,0.9250381438890701,-0.02806125443533243,BW,-10.242357868896336,89.26936978372535
V021BJ0002,EV9,338,5.844776670357405,105.8447766703574,1.0330275476609718,0.04265570922511293,BW,15.569333867166218,105.94051193637249
V023AL0000,SOUL_LONGRANGE,323,-5.346882124942525,94.65311787505748,1.0345598335561994,-0.04141533474183537,BW,-15.11659718076991,94.56150897120783
V026CA000,IONIQ5_N,280,-2.2539690738829705,97.74603092611703,0.9411406431869428,0.03095896365079571,BW,11.300021732540435,97.81337042739298
V031BL0000,CASPER_LONGRANGE,281,-9.05724694104424,90.94275305895576,0.9719723192091925,-0.032072120319941444,BW,-11.706323916778627,91.0705819241944
V03BA0023,EV6_LONGRANGE,248,6.6497649637846195,106.64976496378462,1.0482299361832412,-0.0029230040448421216,BW,-1.0668964763673745,106.80823557635964
V03BA0024,IONIQ5_LONGRANGE,280,-1.1007297512869059,98.8992702487131,1.03635441188279,0.04181899468281358,BW,15.263933059226957,98.87944067162873
V03BA0025,EV6_LONGRANGE,293,-4.855535912786081,95.14446408721392,1.0430672360905855,-0.01288232190576562,BW,-4.702047495604451,95.04100897149033
V03BA0027,IONIQ5_LONGRANGE,370,0.5020306555539236,100.50203065555392,0.9758677222302292,0.010547718687258723,BW,3.849917320849434,100.49593609045787
V03BA0028,IONIQ5_LONGRANGE,214,-19.503539639911338,80.49646036008866,1.203573971695546,-0.029910736031159835,BW,-10.91741865137334,78.60315055114276
V03BA0030,EV6_LONGRANGE,369,10.375295284520618,110.37529528452062,0.9769757715120395,0.05610724686539,BW,20.47914510586735,110.255158156821
V03BA0031,IONIQ5_LONGRANGE,343,-2.544294899711062,97.45570510028894,0.9168857532714394,0.025565699072873378,BW,9.331480161598783,97.56373200669485
V03BA0032,IONIQ5_LONGRANGE,392,10.037914449248731,110.03791444924873,0.9837849732487751,0.047644187265499925,BW,17.39012835190747,109.95619931650366
